"","sub","trial","rt","rtcs","rtc","expname","pictname","objnr","catnr","itnr","setpos","rep","simseq","aoa_set","homhet","setno","randrf"
"1575",4,340,440,"/",1,"aoa1","camel.pla",25,7,106,3,2,2,2,2,14,2431
"1576",4,341,515,"/",1,"aoa1","lettuce.pla",20,5,106,4,2,2,2,2,14,2431
"1577",4,342,538,"/",1,"aoa1","camel.pla",25,7,107,1,3,2,2,2,14,3214
"1578",4,343,522,"/",1,"aoa1","waistct.pla",22,6,107,2,3,2,2,2,14,3214
"1579",4,344,574,"/",1,"aoa1","lettuce.pla",20,5,107,3,3,2,2,2,14,3214
"1580",4,345,521,"/",1,"aoa1","broom.pla",31,8,107,4,3,2,2,2,14,3214
"1581",4,346,474,"/",1,"aoa1","lettuce.pla",20,5,108,1,4,2,2,2,14,1342
"1582",4,347,522,"/",1,"aoa1","camel.pla",25,7,108,2,4,2,2,2,14,1342
"1583",4,348,510,"/",1,"aoa1","broom.pla",31,8,108,3,4,2,2,2,14,1342
"1584",4,349,608,"/",1,"aoa1","waistct.pla",22,6,108,4,4,2,2,2,14,1342
"1585",4,350,519,"/",1,"aoa1","broom.pla",31,8,109,1,5,2,2,2,14,4231
"1586",4,351,503,"/",1,"aoa1","waistct.pla",22,6,109,2,5,2,2,2,14,4231
"1587",4,352,538,"/",1,"aoa1","camel.pla",25,7,109,3,5,2,2,2,14,4231
"1588",4,353,529,"/",1,"aoa1","lettuce.pla",20,5,109,4,5,2,2,2,14,4231
"1589",4,354,517,"/",1,"aoa1","waistct.pla",22,6,110,1,6,2,2,2,14,2314
"1590",4,355,411,"/",1,"aoa1","camel.pla",25,7,110,2,6,2,2,2,14,2314
"1591",4,356,453,"/",1,"aoa1","lettuce.pla",20,5,110,3,6,2,2,2,14,2314
"1592",4,357,535,"/",1,"aoa1","broom.pla",31,8,110,4,6,2,2,2,14,2314
"1593",4,358,501,"/",1,"aoa1","mitten.pla",21,6,41,1,1,2,2,1,6,1324
"1594",4,359,474,"/",1,"aoa1","tights.pla",23,6,41,2,1,2,2,1,6,1324
"1595",4,360,544,"/",1,"aoa1","waistct.pla",22,6,41,3,1,2,2,1,6,1324
"1596",4,361,408,"/",1,"aoa1","shawl.pla",24,6,41,4,1,2,2,1,6,1324
"1597",4,362,447,"/",1,"aoa1","waistct.pla",22,6,42,1,2,2,2,1,6,2413
"1598",4,363,450,"/",1,"aoa1","shawl.pla",24,6,42,2,2,2,2,1,6,2413
"1599",4,364,438,"/",1,"aoa1","mitten.pla",21,6,42,3,2,2,2,1,6,2413
"1600",4,365,448,"/",1,"aoa1","tights.pla",23,6,42,4,2,2,2,1,6,2413
"1601",4,366,433,"/",1,"aoa1","shawl.pla",24,6,43,1,3,2,2,1,6,4321
"1602",4,367,428,"/",1,"aoa1","tights.pla",23,6,43,2,3,2,2,1,6,4321
"1603",4,368,423,"/",1,"aoa1","waistct.pla",22,6,43,3,3,2,2,1,6,4321
"1604",4,369,395,"/",1,"aoa1","mitten.pla",21,6,43,4,3,2,2,1,6,4321
"1605",4,370,422,"/",1,"aoa1","tights.pla",23,6,44,1,4,2,2,1,6,3142
"1606",4,371,451,"/",1,"aoa1","mitten.pla",21,6,44,2,4,2,2,1,6,3142
"1607",4,372,427,"/",1,"aoa1","shawl.pla",24,6,44,3,4,2,2,1,6,3142
"1608",4,373,478,"/",1,"aoa1","waistct.pla",22,6,44,4,4,2,2,1,6,3142
"1609",4,374,425,"/",1,"aoa1","mitten.pla",21,6,45,1,5,2,2,1,6,1234
"1610",4,375,460,"/",1,"aoa1","waistct.pla",22,6,45,2,5,2,2,1,6,1234
"1611",4,376,416,"/",1,"aoa1","tights.pla",23,6,45,3,5,2,2,1,6,1234
"1612",4,377,442,"/",1,"aoa1","shawl.pla",24,6,45,4,5,2,2,1,6,1234
"1613",4,378,424,"/",1,"aoa1","tights.pla",23,6,46,1,6,2,2,1,6,3412
"1614",4,379,395,"/",1,"aoa1","shawl.pla",24,6,46,2,6,2,2,1,6,3412
"1615",4,380,439,"/",1,"aoa1","mitten.pla",21,6,46,3,6,2,2,1,6,3412
"1616",4,381,495,"/",1,"aoa1","waistct.pla",22,6,46,4,6,2,2,1,6,3412
"1617",4,382,445,"/",1,"aoa1","mitten.pla",21,6,97,1,1,2,2,2,13,2143
"1618",4,383,420,"/",1,"aoa1","onion.pla",19,5,97,2,1,2,2,2,13,2143
"1619",4,384,426,"/",1,"aoa1","spanner.pla",32,8,97,3,1,2,2,2,13,2143
"1620",4,385,484,"/",1,"aoa1","beetle.pla",26,7,97,4,1,2,2,2,13,2143
"1621",4,386,415,"/",1,"aoa1","spanner.pla",32,8,98,1,2,2,2,2,13,4231
"1622",4,387,471,"/",1,"aoa1","mitten.pla",21,6,98,2,2,2,2,2,13,4231
"1623",4,388,503,"/",1,"aoa1","beetle.pla",26,7,98,3,2,2,2,2,13,4231
"1624",4,389,531,"/",1,"aoa1","onion.pla",19,5,98,4,2,2,2,2,13,4231
"1625",4,390,543,"/",1,"aoa1","beetle.pla",26,7,99,1,3,2,2,2,13,3412
"1627",4,392,505,"/",1,"aoa1","onion.pla",19,5,99,3,3,2,2,2,13,3412
"1628",4,393,487,"/",1,"aoa1","mitten.pla",21,6,99,4,3,2,2,2,13,3412
"1629",4,394,530,"/",1,"aoa1","onion.pla",19,5,100,1,4,2,2,2,13,1324
"1630",4,395,502,"/",1,"aoa1","beetle.pla",26,7,100,2,4,2,2,2,13,1324
"1631",4,396,534,"/",1,"aoa1","mitten.pla",21,6,100,3,4,2,2,2,13,1324
"1632",4,397,476,"/",1,"aoa1","spanner.pla",32,8,100,4,4,2,2,2,13,1324
"1633",4,398,562,"/",1,"aoa1","mitten.pla",21,6,101,1,5,2,2,2,13,2413
"1634",4,399,548,"/",1,"aoa1","spanner.pla",32,8,101,2,5,2,2,2,13,2413
"1635",4,400,646,"/",1,"aoa1","onion.pla",19,5,101,3,5,2,2,2,13,2413
"1636",4,401,659,"/",1,"aoa1","beetle.pla",26,7,101,4,5,2,2,2,13,2413
"1637",4,402,652,"/",1,"aoa1","onion.pla",19,5,102,1,6,2,2,2,13,1234
"1638",4,403,611,"/",1,"aoa1","mitten.pla",21,6,102,2,6,2,2,2,13,1234
"1639",4,404,613,"/",1,"aoa1","beetle.pla",26,7,102,3,6,2,2,2,13,1234
"1640",4,405,462,"/",1,"aoa1","spanner.pla",32,8,102,4,6,2,2,2,13,1234
"1641",4,406,618,"/",1,"aoa1","pepper.pla",18,5,33,1,1,2,2,1,5,2413
"1642",4,407,638,"/",1,"aoa1","lettuce.pla",20,5,33,2,1,2,2,1,5,2413
"1643",4,408,507,"/",1,"aoa1","cherry.pla",17,5,33,3,1,2,2,1,5,2413
"1644",4,409,575,"/",1,"aoa1","onion.pla",19,5,33,4,1,2,2,1,5,2413
"1645",4,410,476,"/",1,"aoa1","cherry.pla",17,5,34,1,2,2,2,1,5,1324
"1646",4,411,525,"/",1,"aoa1","onion.pla",19,5,34,2,2,2,2,1,5,1324
"1647",4,412,521,"/",1,"aoa1","pepper.pla",18,5,34,3,2,2,2,1,5,1324
"1648",4,413,519,"/",1,"aoa1","lettuce.pla",20,5,34,4,2,2,2,1,5,1324
"1649",4,414,556,"/",1,"aoa1","onion.pla",19,5,35,1,3,2,2,1,5,3142
"1650",4,415,490,"/",1,"aoa1","cherry.pla",17,5,35,2,3,2,2,1,5,3142
"1651",4,416,485,"/",1,"aoa1","lettuce.pla",20,5,35,3,3,2,2,1,5,3142
"1652",4,417,628,"/",1,"aoa1","pepper.pla",18,5,35,4,3,2,2,1,5,3142
"1653",4,418,552,"/",1,"aoa1","lettuce.pla",20,5,36,1,4,2,2,1,5,4231
"1654",4,419,669,"/",1,"aoa1","pepper.pla",18,5,36,2,4,2,2,1,5,4231
"1655",4,420,604,"/",1,"aoa1","onion.pla",19,5,36,3,4,2,2,1,5,4231
"1656",4,421,569,"/",1,"aoa1","cherry.pla",17,5,36,4,4,2,2,1,5,4231
"1657",4,422,712,"/",1,"aoa1","pepper.pla",18,5,37,1,5,2,2,1,5,2143
"1658",4,423,632,"/",1,"aoa1","cherry.pla",17,5,37,2,5,2,2,1,5,2143
"1659",4,424,526,"/",1,"aoa1","lettuce.pla",20,5,37,3,5,2,2,1,5,2143
"1660",4,425,563,"/",1,"aoa1","onion.pla",19,5,37,4,5,2,2,1,5,2143
"1661",4,426,475,"/",1,"aoa1","cherry.pla",17,5,38,1,6,2,2,1,5,1234
"1662",4,427,556,"/",1,"aoa1","pepper.pla",18,5,38,2,6,2,2,1,5,1234
"1663",4,428,529,"/",1,"aoa1","onion.pla",19,5,38,3,6,2,2,1,5,1234
"1664",4,429,519,"/",1,"aoa1","lettuce.pla",20,5,38,4,6,2,2,1,5,1234
"1681",5,22,746,"/",1,"aoa1","pliers.pla",30,8,57,1,1,2,2,1,8,2431
"1682",5,23,768,"/",1,"aoa1","spanner.pla",32,8,57,2,1,2,2,1,8,2431
"1683",5,24,687,"/",1,"aoa1","broom.pla",31,8,57,3,1,2,2,1,8,2431
"1684",5,25,694,"/",1,"aoa1","chisel.pla",29,8,57,4,1,2,2,1,8,2431
"1685",5,26,828,"/",1,"aoa1","spanner.pla",32,8,58,1,2,2,2,1,8,4213
"1687",5,28,590,"/",1,"aoa1","chisel.pla",29,8,58,3,2,2,2,1,8,4213
"1688",5,29,585,"/",1,"aoa1","broom.pla",31,8,58,4,2,2,2,1,8,4213
"1689",5,30,647,"/",1,"aoa1","pliers.pla",30,8,59,1,3,2,2,1,8,2134
"1690",5,31,568,"/",1,"aoa1","chisel.pla",29,8,59,2,3,2,2,1,8,2134
"1691",5,32,610,"/",1,"aoa1","broom.pla",31,8,59,3,3,2,2,1,8,2134
"1692",5,33,718,"/",1,"aoa1","spanner.pla",32,8,59,4,3,2,2,1,8,2134
"1693",5,34,561,"/",1,"aoa1","chisel.pla",29,8,60,1,4,2,2,1,8,1243
"1694",5,35,672,"/",1,"aoa1","pliers.pla",30,8,60,2,4,2,2,1,8,1243
"1695",5,36,723,"/",1,"aoa1","spanner.pla",32,8,60,3,4,2,2,1,8,1243
"1696",5,37,685,"/",1,"aoa1","broom.pla",31,8,60,4,4,2,2,1,8,1243
"1697",5,38,661,"/",1,"aoa1","spanner.pla",32,8,61,1,5,2,2,1,8,4312
"1698",5,39,580,"/",1,"aoa1","broom.pla",31,8,61,2,5,2,2,1,8,4312
"1699",5,40,543,"/",1,"aoa1","chisel.pla",29,8,61,3,5,2,2,1,8,4312
"1700",5,41,678,"/",1,"aoa1","pliers.pla",30,8,61,4,5,2,2,1,8,4312
"1701",5,42,611,"/",1,"aoa1","broom.pla",31,8,62,1,6,2,2,1,8,3124
"1702",5,43,484,"/",1,"aoa1","chisel.pla",29,8,62,2,6,2,2,1,8,3124
"1703",5,44,622,"/",1,"aoa1","pliers.pla",30,8,62,3,6,2,2,1,8,3124
"1704",5,45,546,"/",1,"aoa1","spanner.pla",32,8,62,4,6,2,2,1,8,3124
"1705",5,46,633,"/",1,"aoa1","pepper.pla",18,8,121,1,1,2,2,2,16,1432
"1706",5,47,538,"/",1,"aoa1","chisel.pla",29,6,121,2,1,2,2,2,16,1432
"1707",5,48,595,"/",1,"aoa1","ostrich.pla",27,7,121,3,1,2,2,2,16,1432
"1708",5,49,653,"/",1,"aoa1","tights.pla",23,5,121,4,1,2,2,2,16,1432
"1709",5,50,537,"/",1,"aoa1","chisel.pla",29,6,122,1,2,2,2,2,16,4123
"1710",5,51,555,"/",1,"aoa1","pepper.pla",18,7,122,2,2,2,2,2,16,4123
"1711",5,52,521,"/",1,"aoa1","tights.pla",23,5,122,3,2,2,2,2,16,4123
"1712",5,53,562,"/",1,"aoa1","ostrich.pla",27,8,122,4,2,2,2,2,16,4123
"1713",5,54,628,"/",1,"aoa1","tights.pla",23,6,123,1,3,2,2,2,16,2314
"1714",5,55,585,"/",1,"aoa1","ostrich.pla",27,7,123,2,3,2,2,2,16,2314
"1715",5,56,649,"/",1,"aoa1","pepper.pla",18,5,123,3,3,2,2,2,16,2314
"1716",5,57,559,"/",1,"aoa1","chisel.pla",29,8,123,4,3,2,2,2,16,2314
"1717",5,58,610,"/",1,"aoa1","ostrich.pla",27,5,124,1,4,2,2,2,16,3241
"1718",5,59,683,"/",1,"aoa1","tights.pla",23,8,124,2,4,2,2,2,16,3241
"1719",5,60,778,"/",1,"aoa1","chisel.pla",29,6,124,3,4,2,2,2,16,3241
"1720",5,61,665,"/",1,"aoa1","pepper.pla",18,7,124,4,4,2,2,2,16,3241
"1721",5,62,671,"/",1,"aoa1","tights.pla",23,7,125,1,5,2,2,2,16,2413
"1722",5,63,597,"/",1,"aoa1","chisel.pla",29,8,125,2,5,2,2,2,16,2413
"1723",5,64,739,"/",1,"aoa1","pepper.pla",18,5,125,3,5,2,2,2,16,2413
"1724",5,65,681,"/",1,"aoa1","ostrich.pla",27,6,125,4,5,2,2,2,16,2413
"1725",5,66,623,"/",1,"aoa1","pepper.pla",18,7,126,1,6,2,2,2,16,1234
"1726",5,67,673,"/",1,"aoa1","tights.pla",23,5,126,2,6,2,2,2,16,1234
"1727",5,68,574,"/",1,"aoa1","ostrich.pla",27,6,126,3,6,2,2,2,16,1234
"1728",5,69,605,"/",1,"aoa1","chisel.pla",29,8,126,4,6,2,2,2,16,1234
"1729",5,70,562,"/",1,"aoa1","eagle.pla",28,7,49,1,1,2,2,1,7,4213
"1730",5,71,604,"/",1,"aoa1","beetle.pla",26,7,49,2,1,2,2,1,7,4213
"1731",5,72,556,"/",1,"aoa1","camel.pla",25,7,49,3,1,2,2,1,7,4213
"1732",5,73,613,"/",1,"aoa1","ostrich.pla",27,7,49,4,1,2,2,1,7,4213
"1733",5,74,627,"/",1,"aoa1","beetle.pla",26,7,50,1,2,2,2,1,7,2341
"1734",5,75,555,"/",1,"aoa1","ostrich.pla",27,7,50,2,2,2,2,1,7,2341
"1735",5,76,575,"/",1,"aoa1","eagle.pla",28,7,50,3,2,2,2,1,7,2341
"1736",5,77,587,"/",1,"aoa1","camel.pla",25,7,50,4,2,2,2,1,7,2341
"1737",5,78,593,"/",1,"aoa1","ostrich.pla",27,7,51,1,3,2,2,1,7,3124
"1738",5,79,620,"/",1,"aoa1","camel.pla",25,7,51,2,3,2,2,1,7,3124
"1739",5,80,633,"/",1,"aoa1","beetle.pla",26,7,51,3,3,2,2,1,7,3124
"1740",5,81,669,"/",1,"aoa1","eagle.pla",28,7,51,4,3,2,2,1,7,3124
"1741",5,82,631,"/",1,"aoa1","camel.pla",25,7,52,1,4,2,2,1,7,1432
"1742",5,83,634,"/",1,"aoa1","eagle.pla",28,7,52,2,4,2,2,1,7,1432
"1743",5,84,714,"/",1,"aoa1","ostrich.pla",27,7,52,3,4,2,2,1,7,1432
"1744",5,85,569,"/",1,"aoa1","beetle.pla",26,7,52,4,4,2,2,1,7,1432
"1745",5,86,548,"/",1,"aoa1","eagle.pla",28,7,53,1,5,2,2,1,7,4213
"1746",5,87,554,"/",1,"aoa1","beetle.pla",26,7,53,2,5,2,2,1,7,4213
"1747",5,88,579,"/",1,"aoa1","camel.pla",25,7,53,3,5,2,2,1,7,4213
"1748",5,89,600,"/",1,"aoa1","ostrich.pla",27,7,53,4,5,2,2,1,7,4213
"1749",5,90,587,"/",1,"aoa1","beetle.pla",26,7,54,1,6,2,2,1,7,2341
"1750",5,91,603,"/",1,"aoa1","ostrich.pla",27,7,54,2,6,2,2,1,7,2341
"1751",5,92,613,"/",1,"aoa1","eagle.pla",28,7,54,3,6,2,2,1,7,2341
"1752",5,93,590,"/",1,"aoa1","camel.pla",25,7,54,4,6,2,2,1,7,2341
"1753",5,94,559,"/",1,"aoa1","cherry.pla",17,5,113,1,1,2,2,2,15,1432
"1754",5,95,654,"/",1,"aoa1","pliers.pla",30,8,113,2,1,2,2,2,15,1432
"1755",5,96,600,"/",1,"aoa1","eagle.pla",28,7,113,3,1,2,2,2,15,1432
"1756",5,97,542,"/",1,"aoa1","shawl.pla",24,6,113,4,1,2,2,2,15,1432
"1757",5,98,526,"/",1,"aoa1","eagle.pla",28,7,114,1,2,2,2,2,15,3214
"1758",5,99,483,"/",1,"aoa1","shawl.pla",24,6,114,2,2,2,2,2,15,3214
"1759",5,100,540,"/",1,"aoa1","cherry.pla",17,5,114,3,2,2,2,2,15,3214
"1760",5,101,572,"/",1,"aoa1","pliers.pla",30,8,114,4,2,2,2,2,15,3214
"1761",5,102,483,"/",1,"aoa1","shawl.pla",24,6,115,1,3,2,2,2,15,2143
"1762",5,103,550,"/",1,"aoa1","cherry.pla",17,5,115,2,3,2,2,2,15,2143
"1763",5,104,620,"/",1,"aoa1","pliers.pla",30,8,115,3,3,2,2,2,15,2143
"1764",5,105,560,"/",1,"aoa1","eagle.pla",28,7,115,4,3,2,2,2,15,2143
"1765",5,106,601,"/",1,"aoa1","pliers.pla",30,8,116,1,4,2,2,2,15,4321
"1766",5,107,557,"/",1,"aoa1","eagle.pla",28,7,116,2,4,2,2,2,15,4321
"1767",5,108,529,"/",1,"aoa1","shawl.pla",24,6,116,3,4,2,2,2,15,4321
"1768",5,109,653,"/",1,"aoa1","cherry.pla",17,5,116,4,4,2,2,2,15,4321
"1769",5,110,553,"/",1,"aoa1","shawl.pla",24,6,117,1,5,2,2,2,15,2413
"1770",5,111,533,"/",1,"aoa1","pliers.pla",30,8,117,2,5,2,2,2,15,2413
"1771",5,112,640,"/",1,"aoa1","cherry.pla",17,5,117,3,5,2,2,2,15,2413
"1772",5,113,566,"/",1,"aoa1","eagle.pla",28,7,117,4,5,2,2,2,15,2413
"1773",5,114,555,"/",1,"aoa1","cherry.pla",17,5,118,1,6,2,2,2,15,1342
"1774",5,115,558,"/",1,"aoa1","eagle.pla",28,7,118,2,6,2,2,2,15,1342
"1775",5,116,704,"/",1,"aoa1","pliers.pla",30,8,118,3,6,2,2,2,15,1342
"1776",5,117,604,"/",1,"aoa1","shawl.pla",24,6,118,4,6,2,2,2,15,1342
"1777",5,120,572,"/",1,"aoa1","broom.pla",31,8,105,1,1,2,2,2,14,4123
"1778",5,121,559,"/",1,"aoa1","lettuce.pla",20,5,105,2,1,2,2,2,14,4123
"1779",5,122,529,"/",1,"aoa1","waistct.pla",22,6,105,3,1,2,2,2,14,4123
"1780",5,123,630,"/",1,"aoa1","camel.pla",25,7,105,4,1,2,2,2,14,4123
"1781",5,124,542,"/",1,"aoa1","waistct.pla",22,6,106,1,2,2,2,2,14,2431
"1782",5,125,522,"/",1,"aoa1","broom.pla",31,8,106,2,2,2,2,2,14,2431
"1783",5,126,466,"/",1,"aoa1","camel.pla",25,7,106,3,2,2,2,2,14,2431
"1784",5,127,524,"/",1,"aoa1","lettuce.pla",20,5,106,4,2,2,2,2,14,2431
"1785",5,128,533,"/",1,"aoa1","camel.pla",25,7,107,1,3,2,2,2,14,3214
"1786",5,129,578,"/",1,"aoa1","waistct.pla",22,6,107,2,3,2,2,2,14,3214
"1787",5,130,516,"/",1,"aoa1","lettuce.pla",20,5,107,3,3,2,2,2,14,3214
"1788",5,131,574,"/",1,"aoa1","broom.pla",31,8,107,4,3,2,2,2,14,3214
"1789",5,132,489,"/",1,"aoa1","lettuce.pla",20,5,108,1,4,2,2,2,14,1342
"1790",5,133,603,"/",1,"aoa1","camel.pla",25,7,108,2,4,2,2,2,14,1342
"1791",5,134,512,"/",1,"aoa1","broom.pla",31,8,108,3,4,2,2,2,14,1342
"1792",5,135,504,"/",1,"aoa1","waistct.pla",22,6,108,4,4,2,2,2,14,1342
"1793",5,136,564,"/",1,"aoa1","broom.pla",31,8,109,1,5,2,2,2,14,4231
"1794",5,137,517,"/",1,"aoa1","waistct.pla",22,6,109,2,5,2,2,2,14,4231
"1795",5,138,487,"/",1,"aoa1","camel.pla",25,7,109,3,5,2,2,2,14,4231
"1796",5,139,579,"/",1,"aoa1","lettuce.pla",20,5,109,4,5,2,2,2,14,4231
"1797",5,140,520,"/",1,"aoa1","waistct.pla",22,6,110,1,6,2,2,2,14,2314
"1798",5,141,578,"/",1,"aoa1","camel.pla",25,7,110,2,6,2,2,2,14,2314
"1799",5,142,550,"/",1,"aoa1","lettuce.pla",20,5,110,3,6,2,2,2,14,2314
"1800",5,143,501,"/",1,"aoa1","broom.pla",31,8,110,4,6,2,2,2,14,2314
"1801",5,144,530,"/",1,"aoa1","mitten.pla",21,6,41,1,1,2,2,1,6,1324
"1802",5,145,581,"/",1,"aoa1","tights.pla",23,6,41,2,1,2,2,1,6,1324
"1803",5,146,516,"/",1,"aoa1","waistct.pla",22,6,41,3,1,2,2,1,6,1324
"1804",5,147,503,"/",1,"aoa1","shawl.pla",24,6,41,4,1,2,2,1,6,1324
"1805",5,148,484,"/",1,"aoa1","waistct.pla",22,6,42,1,2,2,2,1,6,2413
"1806",5,149,568,"/",1,"aoa1","shawl.pla",24,6,42,2,2,2,2,1,6,2413
"1807",5,150,489,"/",1,"aoa1","mitten.pla",21,6,42,3,2,2,2,1,6,2413
"1808",5,151,514,"/",1,"aoa1","tights.pla",23,6,42,4,2,2,2,1,6,2413
"1809",5,152,559,"/",1,"aoa1","shawl.pla",24,6,43,1,3,2,2,1,6,4321
"1810",5,153,666,"/",1,"aoa1","tights.pla",23,6,43,2,3,2,2,1,6,4321
"1811",5,154,532,"/",1,"aoa1","waistct.pla",22,6,43,3,3,2,2,1,6,4321
"1812",5,155,560,"/",1,"aoa1","mitten.pla",21,6,43,4,3,2,2,1,6,4321
"1813",5,156,627,"/",1,"aoa1","tights.pla",23,6,44,1,4,2,2,1,6,3142
"1814",5,157,494,"/",1,"aoa1","mitten.pla",21,6,44,2,4,2,2,1,6,3142
"1815",5,158,628,"/",1,"aoa1","shawl.pla",24,6,44,3,4,2,2,1,6,3142
"1816",5,159,610,"/",1,"aoa1","waistct.pla",22,6,44,4,4,2,2,1,6,3142
"1817",5,160,524,"/",1,"aoa1","mitten.pla",21,6,45,1,5,2,2,1,6,1234
"1818",5,161,547,"/",1,"aoa1","waistct.pla",22,6,45,2,5,2,2,1,6,1234
"1819",5,162,645,"/",1,"aoa1","tights.pla",23,6,45,3,5,2,2,1,6,1234
"1820",5,163,494,"/",1,"aoa1","shawl.pla",24,6,45,4,5,2,2,1,6,1234
"1821",5,164,554,"/",1,"aoa1","tights.pla",23,6,46,1,6,2,2,1,6,3412
"1822",5,165,586,"/",1,"aoa1","shawl.pla",24,6,46,2,6,2,2,1,6,3412
"1823",5,166,523,"/",1,"aoa1","mitten.pla",21,6,46,3,6,2,2,1,6,3412
"1824",5,167,535,"/",1,"aoa1","waistct.pla",22,6,46,4,6,2,2,1,6,3412
"1825",5,168,616,"/",1,"aoa1","mitten.pla",21,6,97,1,1,2,2,2,13,2143
"1826",5,169,666,"/",1,"aoa1","onion.pla",19,5,97,2,1,2,2,2,13,2143
"1827",5,170,659,"/",1,"aoa1","spanner.pla",32,8,97,3,1,2,2,2,13,2143
"1828",5,171,584,"/",1,"aoa1","beetle.pla",26,7,97,4,1,2,2,2,13,2143
"1829",5,172,648,"/",1,"aoa1","spanner.pla",32,8,98,1,2,2,2,2,13,4231
"1830",5,173,560,"/",1,"aoa1","mitten.pla",21,6,98,2,2,2,2,2,13,4231
"1831",5,174,612,"/",1,"aoa1","beetle.pla",26,7,98,3,2,2,2,2,13,4231
"1832",5,175,520,"/",1,"aoa1","onion.pla",19,5,98,4,2,2,2,2,13,4231
"1833",5,176,479,"/",1,"aoa1","beetle.pla",26,7,99,1,3,2,2,2,13,3412
"1834",5,177,616,"/",1,"aoa1","spanner.pla",32,8,99,2,3,2,2,2,13,3412
"1835",5,178,499,"/",1,"aoa1","onion.pla",19,5,99,3,3,2,2,2,13,3412
"1836",5,179,559,"/",1,"aoa1","mitten.pla",21,6,99,4,3,2,2,2,13,3412
"1837",5,180,562,"/",1,"aoa1","onion.pla",19,5,100,1,4,2,2,2,13,1324
"1838",5,181,575,"/",1,"aoa1","beetle.pla",26,7,100,2,4,2,2,2,13,1324
"1839",5,182,589,"/",1,"aoa1","mitten.pla",21,6,100,3,4,2,2,2,13,1324
"1840",5,183,689,"/",1,"aoa1","spanner.pla",32,8,100,4,4,2,2,2,13,1324
"1841",5,184,644,"/",1,"aoa1","mitten.pla",21,6,101,1,5,2,2,2,13,2413
"1842",5,185,654,"/",1,"aoa1","spanner.pla",32,8,101,2,5,2,2,2,13,2413
"1843",5,186,582,"/",1,"aoa1","onion.pla",19,5,101,3,5,2,2,2,13,2413
"1844",5,187,581,"/",1,"aoa1","beetle.pla",26,7,101,4,5,2,2,2,13,2413
"1845",5,188,712,"/",1,"aoa1","onion.pla",19,5,102,1,6,2,2,2,13,1234
"1846",5,189,632,"/",1,"aoa1","mitten.pla",21,6,102,2,6,2,2,2,13,1234
"1847",5,190,569,"/",1,"aoa1","beetle.pla",26,7,102,3,6,2,2,2,13,1234
"1848",5,191,686,"/",1,"aoa1","spanner.pla",32,8,102,4,6,2,2,2,13,1234
"1849",5,192,724,"/",1,"aoa1","pepper.pla",18,5,33,1,1,2,2,1,5,2413
"1850",5,193,546,"/",1,"aoa1","lettuce.pla",20,5,33,2,1,2,2,1,5,2413
"1851",5,194,569,"/",1,"aoa1","cherry.pla",17,5,33,3,1,2,2,1,5,2413
"1852",5,195,586,"/",1,"aoa1","onion.pla",19,5,33,4,1,2,2,1,5,2413
"1853",5,196,563,"/",1,"aoa1","cherry.pla",17,5,34,1,2,2,2,1,5,1324
"1854",5,197,563,"/",1,"aoa1","onion.pla",19,5,34,2,2,2,2,1,5,1324
"1855",5,198,625,"/",1,"aoa1","pepper.pla",18,5,34,3,2,2,2,1,5,1324
"1856",5,199,605,"/",1,"aoa1","lettuce.pla",20,5,34,4,2,2,2,1,5,1324
"1857",5,200,634,"/",1,"aoa1","onion.pla",19,5,35,1,3,2,2,1,5,3142
"1858",5,201,511,"/",1,"aoa1","cherry.pla",17,5,35,2,3,2,2,1,5,3142
"1859",5,202,599,"/",1,"aoa1","lettuce.pla",20,5,35,3,3,2,2,1,5,3142
"1860",5,203,636,"/",1,"aoa1","pepper.pla",18,5,35,4,3,2,2,1,5,3142
"1861",5,204,696,"/",1,"aoa1","lettuce.pla",20,5,36,1,4,2,2,1,5,4231
"1862",5,205,703,"/",1,"aoa1","pepper.pla",18,5,36,2,4,2,2,1,5,4231
"1863",5,206,654,"/",1,"aoa1","onion.pla",19,5,36,3,4,2,2,1,5,4231
"1864",5,207,590,"/",1,"aoa1","cherry.pla",17,5,36,4,4,2,2,1,5,4231
"1865",5,208,596,"/",1,"aoa1","pepper.pla",18,5,37,1,5,2,2,1,5,2143
"1866",5,209,565,"/",1,"aoa1","cherry.pla",17,5,37,2,5,2,2,1,5,2143
"1867",5,210,575,"/",1,"aoa1","lettuce.pla",20,5,37,3,5,2,2,1,5,2143
"1868",5,211,596,"/",1,"aoa1","onion.pla",19,5,37,4,5,2,2,1,5,2143
"1869",5,212,539,"/",1,"aoa1","cherry.pla",17,5,38,1,6,2,2,1,5,1234
"1870",5,213,638,"/",1,"aoa1","pepper.pla",18,5,38,2,6,2,2,1,5,1234
"1871",5,214,534,"/",1,"aoa1","onion.pla",19,5,38,3,6,2,2,1,5,1234
"1872",5,215,631,"/",1,"aoa1","lettuce.pla",20,5,38,4,6,2,2,1,5,1234
"1889",5,236,653,"/",1,"aoa1","hammer.pla",11,3,17,1,1,2,1,1,3,3214
"1890",5,237,554,"/",1,"aoa1","scissors.pla",10,3,17,2,1,2,1,1,3,3214
"1891",5,238,537,"/",1,"aoa1","ptbrush.pla",9,3,17,3,1,2,1,1,3,3214
"1892",5,239,506,"/",1,"aoa1","ladder.pla",12,3,17,4,1,2,1,1,3,3214
"1893",5,240,523,"/",1,"aoa1","ptbrush.pla",9,3,18,1,2,2,1,1,3,1342
